storm,wind,RI,shear
41.0,60.0,0.0,8.143289566040039
41.0,65.0,0.0,8.094970703125
41.0,70.0,0.0,6.1522016525268555
41.0,70.0,0.0,4.787162780761719
41.0,70.0,0.0,5.411590099334717
41.0,75.0,0.0,6.5183634757995605
41.0,80.0,0.0,5.037361145019531
41.0,85.0,0.0,4.902976989746094
41.0,90.0,0.0,5.469810485839844
41.0,90.0,0.0,4.599383354187012
41.0,90.0,0.0,3.9830105304718018
41.0,95.0,0.0,3.1272222995758057
41.0,100.0,0.0,3.6438567638397217
41.0,105.0,0.0,3.5518085956573486
41.0,100.0,0.0,4.211220741271973
41.0,95.0,0.0,3.0380990505218506
41.0,90.0,0.0,3.9046785831451416
41.0,85.0,0.0,4.162363529205322
41.0,80.0,0.0,3.9238545894622803
41.0,75.0,0.0,2.298816204071045
41.0,70.0,0.0,2.342564105987549
41.0,65.0,0.0,3.0766336917877197
41.0,65.0,0.0,3.1797516345977783
41.0,60.0,0.0,3.1582753658294678
41.0,60.0,0.0,3.38972544670105
41.0,55.0,0.0,3.692772626876831
41.0,55.0,0.0,4.3133697509765625
41.0,55.0,0.0,5.458436965942383
41.0,50.0,0.0,5.978481292724609
41.0,50.0,0.0,6.383194923400879
41.0,50.0,0.0,6.026984691619873
41.0,55.0,0.0,5.691587448120117
41.0,55.0,0.0,5.1597490310668945
41.0,55.0,0.0,6.364659786224365
41.0,55.0,0.0,5.60181188583374
41.0,55.0,0.0,6.76814603805542
41.0,50.0,0.0,8.646106719970703
41.0,50.0,0.0,9.373629570007324
41.0,50.0,0.0,6.988463878631592
41.0,50.0,0.0,6.3569416999816895
42.0,50.0,0.0,10.298473358154297
42.0,55.0,0.0,9.638338088989258
42.0,60.0,0.0,8.18891429901123
42.0,65.0,0.0,8.754551887512207
42.0,70.0,0.0,9.136536598205566
42.0,75.0,0.0,8.043893814086914
42.0,80.0,0.0,5.910434246063232
42.0,85.0,0.0,6.559795379638672
42.0,90.0,0.0,8.455946922302246
42.0,90.0,0.0,9.836125373840332
42.0,80.0,0.0,7.45392370223999
42.0,80.0,0.0,7.1807990074157715
42.0,85.0,0.0,6.492595672607422
42.0,95.0,0.0,5.7192864418029785
42.0,100.0,0.0,7.933701515197754
42.0,100.0,0.0,11.66437816619873
42.0,95.0,0.0,13.098979949951172
42.0,90.0,0.0,13.25057601928711
42.0,85.0,0.0,13.485861778259277
42.0,80.0,0.0,14.831965446472168
42.0,75.0,0.0,20.91653060913086
42.0,70.0,0.0,21.813081741333008
42.0,65.0,0.0,19.407419204711914
42.0,60.0,0.0,20.642011642456055
42.0,50.0,0.0,20.242900848388672
43.0,55.0,0.0,2.626411199569702
43.0,55.0,0.0,1.3879700899124146
43.0,55.0,0.0,0.5417072176933289
43.0,60.0,0.0,3.559494972229004
43.0,65.0,0.0,5.721567630767822
43.0,65.0,0.0,6.607055187225342
43.0,65.0,0.0,9.652046203613281
43.0,65.0,0.0,11.879826545715332
43.0,60.0,0.0,11.188218116760254
43.0,55.0,0.0,11.537055015563965
43.0,55.0,0.0,12.849345207214355
43.0,55.0,0.0,10.79358196258545
43.0,55.0,0.0,8.396434783935547
43.0,55.0,0.0,5.1278557777404785
43.0,55.0,0.0,5.881132125854492
43.0,55.0,1.0,5.62423849105835
43.0,60.0,1.0,4.190906524658203
43.0,65.0,1.0,2.125427722930908
43.0,75.0,1.0,4.035376071929932
43.0,80.0,1.0,6.236309051513672
43.0,90.0,1.0,6.409823894500732
43.0,100.0,1.0,5.1722002029418945
43.0,105.0,1.0,4.828070640563965
43.0,100.0,0.0,5.13588809967041
43.0,95.0,0.0,5.4484381675720215
43.0,90.0,0.0,4.179909706115723
43.0,85.0,0.0,4.325842380523682
43.0,85.0,0.0,5.101830005645752
43.0,85.0,0.0,6.5432562828063965
43.0,95.0,0.0,6.980344295501709
43.0,105.0,0.0,7.959871768951416
43.0,105.0,0.0,9.65087890625
43.0,100.0,0.0,9.261870384216309
43.0,95.0,0.0,10.215563774108887
43.0,90.0,0.0,12.342536926269531
43.0,85.0,0.0,11.401156425476074
43.0,80.0,0.0,11.61887264251709
43.0,75.0,0.0,12.182065963745117
43.0,70.0,0.0,13.893512725830078
43.0,65.0,0.0,13.801525115966797
43.0,60.0,0.0,12.519265174865723
44.0,50.0,1.0,4.20141077041626
44.0,60.0,1.0,3.314390182495117
44.0,70.0,1.0,3.0520105361938477
44.0,80.0,1.0,6.536703586578369
44.0,90.0,1.0,7.083239555358887
44.0,95.0,1.0,5.565614223480225
44.0,105.0,1.0,6.712543487548828
44.0,115.0,1.0,10.19603157043457
44.0,105.0,0.0,10.379051208496094
44.0,65.0,0.0,9.482243537902832
44.0,50.0,0.0,8.25261402130127
45.0,50.0,0.0,12.995227813720703
45.0,50.0,1.0,13.720035552978516
45.0,55.0,1.0,12.626986503601074
45.0,60.0,1.0,13.318441390991211
45.0,75.0,1.0,13.487326622009277
45.0,90.0,1.0,15.201409339904785
45.0,75.0,0.0,17.22728729248047
45.0,60.0,0.0,19.30413818359375
45.0,55.0,0.0,17.946924209594727
45.0,50.0,0.0,17.853395462036133
45.0,40.0,0.0,18.945898056030273
45.0,40.0,0.0,21.237651824951172
45.0,45.0,0.0,18.629384994506836
45.0,45.0,0.0,16.304157257080078
45.0,55.0,0.0,14.47839069366455
45.0,55.0,0.0,14.048280715942383
45.0,55.0,0.0,13.062285423278809
45.0,50.0,0.0,10.881172180175781
45.0,50.0,0.0,11.342314720153809
45.0,50.0,0.0,11.285783767700195
45.0,50.0,0.0,7.043729305267334
45.0,50.0,0.0,2.5523521900177
45.0,50.0,1.0,2.802945852279663
45.0,60.0,1.0,3.208388328552246
45.0,70.0,1.0,4.360774040222168
45.0,75.0,1.0,8.034021377563477
45.0,85.0,1.0,8.693811416625977
45.0,95.0,1.0,7.5460100173950195
45.0,105.0,1.0,9.526029586791992
45.0,115.0,1.0,14.581408500671387
45.0,120.0,1.0,16.228456497192383
45.0,110.0,0.0,16.624923706054688
45.0,95.0,0.0,19.855146408081055
45.0,85.0,0.0,22.505266189575195
45.0,75.0,0.0,23.499887466430664
45.0,70.0,0.0,23.43636131286621
45.0,65.0,0.0,24.91541290283203
45.0,65.0,0.0,26.85615348815918
45.0,75.0,0.0,28.433216094970703
45.0,75.0,0.0,26.49898338317871
45.0,75.0,0.0,25.553590774536133
45.0,75.0,0.0,23.1394100189209
45.0,70.0,0.0,17.466981887817383
45.0,70.0,0.0,17.679134368896484
45.0,65.0,0.0,16.944486618041992
45.0,65.0,0.0,14.458738327026367
45.0,65.0,0.0,11.28027057647705
45.0,65.0,0.0,9.494246482849121
45.0,65.0,0.0,9.698751449584961
45.0,60.0,0.0,11.02667236328125
45.0,55.0,0.0,6.763456344604492
45.0,55.0,0.0,8.984318733215332
45.0,50.0,0.0,15.439367294311523
45.0,50.0,0.0,13.19650936126709
45.0,50.0,0.0,14.0790433883667
45.0,50.0,0.0,9.940945625305176
46.0,50.0,0.0,12.475199699401855
46.0,55.0,0.0,12.551125526428223
46.0,55.0,0.0,13.057332038879395
46.0,60.0,0.0,11.937251091003418
46.0,65.0,0.0,11.506074905395508
46.0,65.0,0.0,4.379185676574707
46.0,65.0,0.0,4.052058219909668
46.0,60.0,0.0,0.7932314872741699
46.0,50.0,0.0,5.856102466583252
46.0,50.0,0.0,10.018380165100098
46.0,45.0,0.0,11.270465850830078
46.0,45.0,0.0,11.662091255187988
46.0,40.0,0.0,14.555015563964844
46.0,40.0,0.0,13.713433265686035
46.0,40.0,0.0,13.12388801574707
46.0,45.0,0.0,12.405169486999512
46.0,45.0,0.0,12.639516830444336
46.0,45.0,0.0,14.713146209716797
46.0,45.0,0.0,12.600831031799316
46.0,45.0,0.0,11.059592247009277
46.0,45.0,0.0,13.561271667480469
46.0,50.0,0.0,11.452383041381836
46.0,50.0,0.0,9.053709983825684
46.0,50.0,0.0,8.027782440185547
46.0,50.0,0.0,9.983902931213379
46.0,55.0,0.0,9.176652908325195
46.0,55.0,0.0,7.9701714515686035
46.0,60.0,0.0,9.207406997680664
46.0,60.0,0.0,9.952746391296387
46.0,65.0,0.0,8.151222229003906
46.0,75.0,0.0,8.063728332519531
46.0,75.0,0.0,8.064896583557129
46.0,75.0,0.0,8.0047025680542
46.0,70.0,0.0,7.222314834594727
46.0,65.0,0.0,7.862049102783203
46.0,60.0,0.0,6.860140800476074
46.0,55.0,0.0,4.2839555740356445
46.0,55.0,0.0,1.3912421464920044
46.0,55.0,0.0,2.8158047199249268
46.0,50.0,0.0,3.3511037826538086
46.0,50.0,0.0,8.684818267822266
46.0,50.0,0.0,10.677491188049316
46.0,50.0,0.0,8.052033424377441
46.0,50.0,0.0,4.280868053436279
46.0,50.0,0.0,4.8064866065979
46.0,50.0,0.0,8.145411491394043
46.0,50.0,0.0,8.557936668395996
46.0,50.0,0.0,4.832517623901367
46.0,45.0,0.0,3.4468085765838623
46.0,45.0,0.0,5.9676408767700195
46.0,45.0,0.0,7.243240833282471
46.0,50.0,0.0,6.341246128082275
46.0,55.0,0.0,6.62687873840332
46.0,55.0,0.0,6.931063175201416
46.0,55.0,0.0,8.0603609085083
46.0,60.0,0.0,6.979740619659424
46.0,65.0,0.0,7.319169998168945
46.0,65.0,0.0,5.1929545402526855
46.0,65.0,0.0,4.101953029632568
46.0,65.0,0.0,3.7787280082702637
46.0,70.0,0.0,3.750178337097168
46.0,70.0,0.0,2.9027085304260254
46.0,70.0,0.0,4.580698013305664
46.0,75.0,0.0,6.445094585418701
46.0,80.0,0.0,6.532533168792725
46.0,80.0,0.0,5.238391876220703
46.0,75.0,0.0,7.288064956665039
46.0,75.0,0.0,9.537890434265137
46.0,70.0,0.0,9.715319633483887
46.0,65.0,0.0,11.916723251342773
46.0,65.0,0.0,14.646970748901367
46.0,60.0,0.0,12.530949592590332
47.0,50.0,1.0,4.158885955810547
47.0,55.0,1.0,4.60301399230957
47.0,65.0,1.0,4.513155460357666
47.0,75.0,1.0,5.3118062019348145
47.0,80.0,1.0,6.287694931030273
47.0,80.0,0.0,6.666152000427246
47.0,80.0,0.0,6.8824381828308105
47.0,80.0,0.0,5.7300286293029785
47.0,80.0,0.0,3.6671764850616455
47.0,80.0,0.0,2.675163984298706
47.0,80.0,0.0,2.027052402496338
47.0,80.0,1.0,0.8989781141281128
47.0,100.0,1.0,2.181596040725708
47.0,120.0,1.0,2.8975560665130615
47.0,120.0,1.0,3.556077003479004
47.0,125.0,1.0,5.000070095062256
47.0,115.0,0.0,6.930770397186279
47.0,105.0,0.0,9.106061935424805
47.0,100.0,0.0,9.763181686401367
47.0,100.0,0.0,10.957240104675293
47.0,90.0,0.0,12.3538179397583
47.0,90.0,0.0,12.726813316345215
47.0,85.0,0.0,13.51243782043457
47.0,80.0,0.0,15.656187057495117
47.0,75.0,0.0,12.741814613342285
47.0,65.0,0.0,10.856739044189453
47.0,60.0,0.0,11.161767959594727
47.0,60.0,0.0,12.972302436828613
47.0,60.0,0.0,11.858646392822266
47.0,65.0,0.0,9.91825008392334
47.0,65.0,0.0,7.076239109039307
47.0,65.0,0.0,4.9767584800720215
47.0,65.0,0.0,7.855541706085205
47.0,60.0,0.0,8.695148468017578
47.0,60.0,0.0,10.412786483764648
47.0,60.0,0.0,11.958837509155273
47.0,60.0,0.0,9.202059745788574
47.0,60.0,0.0,8.660075187683105
47.0,55.0,0.0,12.792047500610352
47.0,55.0,0.0,12.193803787231445
47.0,55.0,0.0,7.580972194671631
47.0,55.0,0.0,3.44360613822937
47.0,55.0,0.0,4.608846664428711
47.0,50.0,0.0,7.529922008514404
48.0,55.0,0.0,6.072726249694824
48.0,55.0,0.0,5.976526260375977
48.0,50.0,0.0,6.790438175201416
49.0,50.0,1.0,4.408858299255371
49.0,60.0,1.0,2.9817402362823486
49.0,65.0,1.0,2.6291112899780273
49.0,75.0,1.0,1.7766379117965698
49.0,90.0,1.0,1.631845474243164
49.0,110.0,1.0,2.612790584564209
49.0,130.0,1.0,2.445732831954956
49.0,140.0,1.0,1.431049108505249
49.0,140.0,0.0,3.176396131515503
49.0,135.0,0.0,4.738021373748779
49.0,130.0,0.0,6.369259357452393
49.0,120.0,0.0,7.023255348205566
49.0,115.0,0.0,9.863017082214355
49.0,125.0,0.0,11.85698413848877
49.0,120.0,0.0,13.569356918334961
49.0,115.0,0.0,13.369966506958008
49.0,110.0,0.0,14.74015998840332
49.0,100.0,0.0,13.958199501037598
49.0,85.0,0.0,8.877324104309082
49.0,65.0,0.0,6.463842391967773
49.0,60.0,0.0,6.015758037567139
49.0,55.0,0.0,9.162199974060059
49.0,50.0,0.0,9.103734970092773
50.0,50.0,0.0,12.204362869262695
51.0,50.0,0.0,5.344264507293701
51.0,50.0,0.0,5.101528644561768
51.0,50.0,0.0,5.628007888793945
51.0,40.0,0.0,5.7065839767456055
51.0,35.0,1.0,4.594097137451172
51.0,40.0,1.0,3.227440118789673
51.0,55.0,1.0,4.787524223327637
51.0,60.0,1.0,6.910459995269775
51.0,65.0,1.0,8.474982261657715
51.0,75.0,1.0,9.870003700256348
51.0,60.0,0.0,10.045416831970215
52.0,50.0,0.0,7.331071376800537
52.0,55.0,0.0,7.815482139587402
52.0,60.0,0.0,8.752684593200684
52.0,65.0,0.0,7.646454334259033
52.0,70.0,0.0,7.385476112365723
52.0,65.0,0.0,9.885348320007324
52.0,50.0,0.0,10.37777042388916
52.0,50.0,0.0,14.305303573608398
52.0,50.0,0.0,18.56821632385254
52.0,55.0,0.0,21.196136474609375
52.0,60.0,0.0,21.195571899414062
52.0,60.0,0.0,21.054906845092773
52.0,60.0,0.0,22.487825393676758
52.0,60.0,0.0,23.177486419677734
52.0,60.0,0.0,22.54350471496582
52.0,60.0,0.0,21.884531021118164
52.0,60.0,0.0,20.401742935180664
52.0,60.0,0.0,19.411487579345703
52.0,55.0,0.0,16.80753517150879
52.0,55.0,0.0,12.241900444030762
52.0,55.0,0.0,6.966885566711426
52.0,50.0,0.0,2.9722559452056885
53.0,55.0,0.0,7.452755451202393
53.0,55.0,0.0,8.025999069213867
53.0,60.0,0.0,7.073779106140137
53.0,65.0,0.0,4.491539001464844
53.0,70.0,0.0,3.5464162826538086
53.0,75.0,0.0,5.8347249031066895
53.0,60.0,0.0,7.036570072174072
53.0,40.0,0.0,5.999349117279053
53.0,35.0,0.0,4.616474628448486
53.0,35.0,0.0,7.625288963317871
53.0,40.0,0.0,8.101375579833984
53.0,50.0,0.0,6.214941501617432
53.0,50.0,0.0,6.288407802581787
54.0,55.0,1.0,5.042047023773193
54.0,60.0,1.0,6.235983371734619
54.0,65.0,1.0,5.961721897125244
54.0,75.0,1.0,5.708380699157715
54.0,80.0,1.0,4.36574649810791
54.0,100.0,1.0,2.834031343460083
54.0,110.0,1.0,1.855525255203247
54.0,145.0,1.0,2.8462417125701904
54.0,135.0,1.0,2.2246816158294678
54.0,140.0,1.0,1.7634048461914062
54.0,145.0,1.0,1.8078242540359497
54.0,150.0,0.0,1.706581473350525
54.0,140.0,0.0,2.7373721599578857
54.0,115.0,0.0,2.174618721008301
54.0,95.0,0.0,1.4546908140182495
54.0,95.0,0.0,4.253006935119629
54.0,100.0,0.0,5.655492305755615
54.0,100.0,0.0,6.992127418518066
54.0,105.0,0.0,8.062665939331055
54.0,110.0,0.0,9.106607437133789
54.0,110.0,0.0,11.528002738952637
54.0,110.0,0.0,12.428474426269531
54.0,110.0,0.0,12.355193138122559
54.0,105.0,0.0,13.884995460510254
54.0,100.0,0.0,12.877209663391113
54.0,100.0,0.0,12.53869342803955
54.0,100.0,0.0,10.61099624633789
54.0,100.0,0.0,9.474169731140137
54.0,95.0,0.0,8.252449989318848
54.0,95.0,0.0,6.366395950317383
54.0,90.0,0.0,4.967710018157959
54.0,85.0,0.0,5.8462419509887695
54.0,75.0,0.0,9.498611450195312
54.0,70.0,0.0,8.143424987792969
54.0,70.0,0.0,7.720463275909424
54.0,70.0,0.0,8.843718528747559
54.0,65.0,0.0,9.725984573364258
54.0,65.0,0.0,9.118518829345703
54.0,65.0,0.0,8.360308647155762
54.0,65.0,0.0,10.415410041809082
54.0,65.0,0.0,10.07914924621582
54.0,65.0,0.0,9.912044525146484
54.0,65.0,0.0,8.744850158691406
54.0,65.0,0.0,11.538166046142578
54.0,60.0,0.0,10.35146427154541
54.0,60.0,0.0,6.583835124969482
54.0,55.0,0.0,5.312604904174805
54.0,55.0,0.0,7.058261871337891
54.0,50.0,0.0,4.554581165313721
54.0,50.0,0.0,5.457919120788574
54.0,50.0,0.0,6.024169445037842
54.0,50.0,0.0,7.105220317840576
54.0,50.0,0.0,10.452086448669434
54.0,50.0,0.0,10.219477653503418
55.0,50.0,0.0,4.9510908126831055
55.0,55.0,0.0,5.194523811340332
55.0,60.0,0.0,5.081543922424316
55.0,60.0,1.0,5.409783840179443
55.0,65.0,1.0,6.042482852935791
55.0,75.0,1.0,5.6108269691467285
55.0,90.0,1.0,5.850942134857178
55.0,90.0,0.0,9.087655067443848
55.0,85.0,0.0,7.0916032791137695
55.0,80.0,0.0,8.813504219055176
55.0,75.0,0.0,12.58582878112793
55.0,65.0,0.0,14.597065925598145
55.0,60.0,0.0,15.343353271484375
55.0,55.0,0.0,14.831147193908691
56.0,50.0,1.0,4.582873344421387
56.0,55.0,1.0,4.246257781982422
56.0,60.0,1.0,4.151975631713867
56.0,75.0,1.0,3.836932420730591
56.0,100.0,1.0,3.2168476581573486
56.0,100.0,1.0,2.4279911518096924
56.0,110.0,1.0,1.3298368453979492
56.0,125.0,1.0,2.528327703475952
56.0,120.0,0.0,2.0728468894958496
56.0,115.0,0.0,3.0684099197387695
56.0,100.0,0.0,4.218832015991211
56.0,95.0,0.0,5.109935283660889
56.0,90.0,0.0,6.283483982086182
56.0,85.0,0.0,8.840238571166992
56.0,85.0,0.0,11.381752967834473
56.0,80.0,0.0,14.606502532958984
56.0,80.0,0.0,16.90428924560547
56.0,80.0,0.0,16.635753631591797
56.0,75.0,0.0,17.037677764892578
56.0,65.0,0.0,17.317142486572266
56.0,55.0,0.0,17.4039306640625
56.0,50.0,0.0,17.553720474243164
57.0,50.0,0.0,6.966568470001221
57.0,55.0,0.0,8.231675148010254
57.0,55.0,0.0,7.692041873931885
57.0,55.0,1.0,6.711826801300049
57.0,60.0,1.0,6.854226589202881
57.0,70.0,1.0,6.712725639343262
57.0,75.0,1.0,6.163757801055908
57.0,80.0,1.0,4.098702907562256
57.0,85.0,1.0,3.7823734283447266
57.0,95.0,1.0,3.719763994216919
57.0,105.0,1.0,4.753411293029785
57.0,115.0,1.0,5.295326232910156
57.0,125.0,1.0,7.276479244232178
57.0,125.0,0.0,9.08715534210205
57.0,120.0,0.0,8.236557960510254
57.0,110.0,0.0,7.0392374992370605
57.0,105.0,0.0,5.456998348236084
57.0,100.0,1.0,5.7409987449646
57.0,105.0,1.0,8.145506858825684
57.0,115.0,1.0,9.201703071594238
57.0,130.0,1.0,10.39995002746582
57.0,130.0,0.0,9.912379264831543
57.0,110.0,0.0,10.756231307983398
57.0,90.0,0.0,11.817696571350098
57.0,90.0,0.0,11.730610847473145
57.0,90.0,0.0,10.066556930541992
57.0,90.0,0.0,9.717183113098145
57.0,90.0,0.0,8.455789566040039
57.0,90.0,0.0,8.024827003479004
57.0,85.0,0.0,7.263471603393555
57.0,85.0,0.0,11.295183181762695
57.0,85.0,0.0,14.153730392456055
57.0,85.0,0.0,16.213964462280273
57.0,80.0,0.0,16.58121681213379
57.0,70.0,0.0,21.9962215423584
57.0,65.0,0.0,24.0589656829834
57.0,60.0,0.0,26.003198623657227
57.0,60.0,0.0,22.660306930541992
57.0,60.0,0.0,16.55638885498047
57.0,60.0,0.0,14.023565292358398
57.0,55.0,0.0,19.514616012573242
57.0,50.0,0.0,20.34197235107422
58.0,55.0,1.0,2.9010987281799316
58.0,65.0,1.0,3.2848331928253174
58.0,75.0,1.0,1.5069602727890015
58.0,90.0,1.0,0.7042054533958435
58.0,115.0,1.0,2.373445987701416
58.0,125.0,1.0,0.8804435133934021
58.0,120.0,0.0,4.4925456047058105
58.0,110.0,0.0,3.92862868309021
58.0,95.0,0.0,1.7699110507965088
58.0,85.0,0.0,4.4158616065979
58.0,85.0,0.0,6.058440685272217
58.0,85.0,0.0,6.634417533874512
58.0,80.0,0.0,6.528242111206055
58.0,80.0,1.0,5.671842575073242
58.0,90.0,1.0,7.722841739654541
58.0,100.0,1.0,7.994138717651367
58.0,115.0,1.0,6.15747594833374
58.0,105.0,0.0,6.757471084594727
58.0,105.0,0.0,8.715155601501465
58.0,95.0,0.0,8.156420707702637
58.0,85.0,0.0,7.389822959899902
58.0,60.0,0.0,7.4515275955200195
58.0,55.0,0.0,5.690887451171875
59.0,50.0,0.0,2.2855706214904785
59.0,55.0,0.0,3.1147701740264893
59.0,55.0,0.0,1.5822182893753052
59.0,55.0,0.0,0.8315181136131287
59.0,60.0,0.0,0.7083777785301208
59.0,60.0,0.0,1.4932267665863037
59.0,60.0,0.0,2.152571439743042
59.0,50.0,0.0,2.09108829498291
60.0,50.0,0.0,4.022315979003906
60.0,50.0,1.0,4.015996932983398
60.0,55.0,1.0,3.5574758052825928
60.0,65.0,1.0,4.266664028167725
60.0,75.0,1.0,4.84639835357666
60.0,85.0,1.0,3.987701654434204
60.0,100.0,1.0,3.9367716312408447
60.0,110.0,1.0,3.330810308456421
60.0,110.0,0.0,3.5578904151916504
60.0,105.0,0.0,1.5097039937973022
60.0,95.0,0.0,0.8894847631454468
60.0,85.0,0.0,1.4686450958251953
60.0,85.0,0.0,0.9368802905082703
60.0,80.0,0.0,0.7488172054290771
60.0,80.0,0.0,1.0009418725967407
60.0,80.0,0.0,1.1847586631774902
60.0,80.0,0.0,1.7488489151000977
60.0,75.0,0.0,2.966064453125
60.0,70.0,0.0,3.9726524353027344
60.0,70.0,0.0,4.686920642852783
60.0,60.0,0.0,3.9169578552246094
60.0,50.0,0.0,3.2653181552886963
61.0,50.0,0.0,5.333057403564453
61.0,55.0,0.0,8.545453071594238
61.0,60.0,0.0,8.9956636428833
61.0,60.0,0.0,11.192742347717285
61.0,65.0,0.0,14.509759902954102
61.0,70.0,0.0,19.891372680664062
61.0,75.0,0.0,24.059791564941406
61.0,65.0,0.0,27.301883697509766
61.0,65.0,0.0,29.291345596313477
61.0,65.0,0.0,27.37856674194336
61.0,55.0,0.0,25.502853393554688
61.0,55.0,0.0,21.689212799072266
61.0,50.0,0.0,19.701942443847656
62.0,55.0,1.0,3.0168681144714355
62.0,65.0,1.0,1.8859559297561646
62.0,70.0,1.0,0.9320845007896423
62.0,75.0,1.0,1.5067989826202393
62.0,80.0,1.0,0.9639868140220642
62.0,85.0,0.0,0.14916999638080597
62.0,90.0,0.0,1.9808801412582397
62.0,90.0,0.0,5.349147796630859
62.0,95.0,0.0,7.758725166320801
62.0,90.0,0.0,8.516103744506836
62.0,90.0,0.0,9.156156539916992
62.0,85.0,0.0,8.829377174377441
62.0,85.0,0.0,8.197547912597656
62.0,80.0,0.0,9.175069808959961
62.0,70.0,0.0,8.456413269042969
62.0,65.0,0.0,8.234923362731934
62.0,60.0,0.0,6.047195911407471
62.0,60.0,0.0,4.7756266593933105
62.0,55.0,0.0,5.830599784851074
62.0,55.0,0.0,6.377331256866455
62.0,55.0,0.0,6.388579845428467
62.0,55.0,0.0,5.418272495269775
62.0,55.0,0.0,5.620387077331543
62.0,50.0,0.0,6.52108097076416
62.0,50.0,0.0,4.016602039337158
62.0,50.0,0.0,4.070528984069824
62.0,50.0,0.0,4.540420055389404
63.0,50.0,0.0,7.4074273109436035
63.0,55.0,0.0,9.45041561126709
63.0,55.0,0.0,9.738924026489258
63.0,55.0,0.0,8.591267585754395
63.0,55.0,0.0,7.469532012939453
63.0,55.0,0.0,8.981380462646484
63.0,55.0,0.0,8.023515701293945
63.0,55.0,0.0,6.908201694488525
63.0,60.0,0.0,5.687864303588867
63.0,60.0,0.0,6.63568639755249
63.0,55.0,0.0,6.676393985748291
63.0,50.0,0.0,6.773271560668945
63.0,45.0,1.0,6.303356170654297
63.0,50.0,1.0,6.11680269241333
63.0,55.0,1.0,5.7693376541137695
63.0,65.0,1.0,4.905250549316406
63.0,70.0,1.0,5.011632442474365
63.0,75.0,1.0,5.26217794418335
63.0,75.0,0.0,5.467628479003906
63.0,60.0,0.0,3.6512718200683594
63.0,55.0,0.0,3.8054604530334473
64.0,50.0,0.0,2.2137844562530518
64.0,55.0,0.0,1.139710545539856
64.0,60.0,0.0,1.578853726387024
64.0,65.0,0.0,0.9568791389465332
64.0,65.0,0.0,0.7949841618537903
64.0,60.0,0.0,2.165024757385254
64.0,55.0,0.0,2.796024799346924
64.0,50.0,0.0,4.4844183921813965
65.0,50.0,0.0,7.705857753753662
65.0,55.0,0.0,5.913566589355469
65.0,65.0,0.0,6.294397830963135
65.0,65.0,0.0,7.192574501037598
65.0,60.0,0.0,8.889492988586426
65.0,55.0,0.0,11.516613006591797
65.0,50.0,0.0,13.077518463134766
66.0,55.0,1.0,3.4396021366119385
66.0,65.0,1.0,2.0613160133361816
66.0,75.0,1.0,1.9461021423339844
66.0,80.0,1.0,1.5512580871582031
66.0,75.0,0.0,2.182427167892456
66.0,70.0,0.0,3.761486768722534
66.0,65.0,0.0,7.217021942138672
66.0,60.0,0.0,9.152886390686035
67.0,50.0,0.0,9.02728271484375
67.0,50.0,0.0,9.83013916015625
67.0,55.0,0.0,12.09706974029541
67.0,55.0,0.0,13.023331642150879
67.0,55.0,0.0,14.161128044128418
67.0,50.0,0.0,14.83753776550293
67.0,50.0,0.0,14.493739128112793
68.0,50.0,1.0,1.2996172904968262
68.0,60.0,1.0,1.81371009349823
68.0,70.0,1.0,2.115541934967041
68.0,85.0,1.0,2.4028565883636475
68.0,95.0,1.0,1.3978785276412964
68.0,100.0,1.0,1.5123440027236938
